,First author,Year,Title,Journal,Abstract,wos_link,fulltext_link
30,"Rorslett, B",International Workshop on Remedial Strategies in Regulated Rivers,Remedial measures connected with aquatic macrophytes in Norwegian regulated rivers and reservoirs,REGULATED RIVERS-RESEARCH & MANAGEMENT,,https://www.webofscience.com/wos/woscc/full-record/WOS:A1996VK75500014,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DRemedial%2Bmeasures%2Bconnected%2Bwith%2Baquatic%2Bmacrophytes%2Bin%2BNorwegian%2Bregulated%2Brivers%2Band%2Breservoirs%26rft.aufirst%3DB%26rft.auinit%3DB%26rft.aulast%3DRorslett%26rft.date%3D1996%26rft.epage%3D522%26rft.genre%3Darticle%26rft.issn%3D0886-9375%26rft.issue%3D4-5%26rft.jtitle%3DREGULATED%2BRIVERS-RESEARCH%2B%2526%2BMANAGEMENT%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D509-522%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D509%26rft.stitle%3DREGUL%2BRIVER%26rft.volume%3D12%26rft.au%3DRorslett%252C%2BB%26rft.au%3DJohansen%252C%2BSW&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6F0AOwgVwm9KDMIQcxgqv&SrcJTitle=REGULATED+RIVERS-RESEARCH+%26+MANAGEMENT&SrcPubType=MD_FORMAT
31,"Carlson, SP",,Influences of stream ecosystem respiration on stream network denitrification: Results from a simulation modeling experiment,FRESHWATER SCIENCE,"Denitrification can remove substantial amounts of NO3- from stream networks, but controls on the magnitude and distribution of network-scale denitrification remain poorly understood. Prior research using an empirical relationship between stream [NO3-] and denitrification efficiency to construct a stream network denitrification model suggested that smaller, lower order streams contributed disproportionately to whole-network NO3- removal when NO3- loads were low. We expanded this model by incorporating an empirical relationship between whole-stream aerobic respiration rate and denitrification efficiency, which decreased the simulated sensitivity of NO3- removal to [NO3-] and displayed additional heterogeneity in NO3- removal associated with variation in respiration rates. We explored the sensitivity of the expanded model across a set of scenarios representing variation in stream respiration and NO3--loading rates. Stream respiration rates used in these scenarios were determined from a theoretical relationship between aerobic respiration rate and stream temperature and were calculated for model scenarios representing warm (high respiration rate) and cool (low respiration rate) conditions. Our results indicated that reach- and network-scale denitrification is apt to be strongly influenced by respiration rates when NO3- supplies are high relative to removal rates. Therefore, the distribution of respiration rates across stream networks likely plays a more important role in determining spatial patterns of denitrification rates than previously described, highlighting a mechanism by which larger (higher order) streams may contribute substantially to whole-network denitrification.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000805219200001,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DInfluences%2Bof%2Bstream%2Becosystem%2Brespiration%2Bon%2Bstream%2Bnetwork%2Bdenitrification%253A%2BResults%2Bfrom%2Ba%2Bsimulation%2Bmodeling%2Bexperiment%26rft.aufirst%3DSamuel%2BP.%26rft.auinit%3DSP%26rft.aulast%3DCarlson%26rft.date%3D2022%26rft_id%3Dinfo%3Adoi%2F10.1086%252F720720%26rft.eissn%3D2161-9565%26rft.genre%3Darticle%26rft.issn%3D2161-9549%26rft.jtitle%3DFRESHWATER%2BSCIENCE%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.stitle%3DFRESHW%2BSCI%26rft.au%3DCarlson%252C%2BSP%26rft.au%3DPoole%252C%2BGC&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6F0AOwgVwm9KDMIQcxgqv&SrcJTitle=FRESHWATER+SCIENCE&SrcPubType=MD_FORMAT
32,"Sangeethavani, B",2021 ,WEIGHTED SUM ANALYSIS (WSA) PRIORITISATION OF KODAVANAR RIVER USING GIS IN WATERSHED TO RANK USING RUSLE FOR SOIL EROSION AND CULTIVATION,JOURNAL OF ENVIRONMENTAL PROTECTION AND ECOLOGY,"A catchment area of Kodavanar River from Dindigal district has been computed with its original dataset such as DEM data (SRTM) by using RS (Remote sensing). Kodavanar River has geospatial data for quantitative survey and calculation on various soil types as layers. The modified Universal soil loss equation (USLE) and Revised universal soil loss equation (RUSLE) as combination with GIS were used to identify the estimate part of catchment area of Kodavanar River, Karur district. The study area which is being located in Dindiugal district has topological covering of 0-32% of hills. Based on the values from NDVI (Normalised difference vegetation index) map and factors from RUSLE, the soil erosion maps have been classified and grouped in different classes. In particularly, it is based on the hectare and time of each slights which has to be less than < 6 t ha inverse one of year that might be similarly sever more than 85% so same hectare. The performance analysis of topography of the Kodavanar River shows that the level of climate is less in support of cultivation which has low level of soil coverage for growing and vegetation. To improve the range of occurrence for supporting the agriculture as five different results as good, extreme good, normal, better, poor of erosion that can help the soil to practice its majority results of improvement to 24.2% of prioritisation. It benefits in watershed as well as remote sensing direction which has stream to branch all the angles in one main stream that might connect to the sub-catchment all over the rivers in entire district which flows towards Cauvery River.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000754649200031,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DWEIGHTED%2BSUM%2BANALYSIS%2B%2528WSA%2529%2BPRIORITISATION%2BOF%2BKODAVANAR%2BRIVER%2BUSING%2BGIS%2BIN%2BWATERSHED%2BTO%2BRANK%2BUSING%2BRUSLE%2BFOR%2BSOIL%2BEROSION%2BAND%2BCULTIVATION%26rft.aufirst%3DB.%26rft.auinit%3DB%26rft.aulast%3DSangeethavani%26rft.date%3D2021%26rft.epage%3D2582%26rft.genre%3Darticle%26rft.issn%3D1311-5065%26rft.issue%3D6%26rft.jtitle%3DJOURNAL%2BOF%2BENVIRONMENTAL%2BPROTECTION%2BAND%2BECOLOGY%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D2574-2582%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D2574%26rft.stitle%3DJ%2BENVIRON%2BPROT%2BECOL%26rft.volume%3D22%26rft.au%3DSangeethavani%252C%2BB%26rft.au%3DKannan%252C%2BMM&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6F0AOwgVwm9KDMIQcxgqv&SrcJTitle=JOURNAL+OF+ENVIRONMENTAL+PROTECTION+AND+ECOLOGY&SrcPubType=MD_FORMAT
33,"Pate, AA",Nov 15 2020 ,Streamflow permanence in headwater streams across four geomorphic provinces in Northern California,HYDROLOGICAL PROCESSES,"Mountainous headwater streams represent a substantial proportion of the global stream network. These small streams may flow episodically, seasonally, or perennially, providing diverse values and services. Given their broad importance and growing pressures on terrestrial and aquatic resources, we must improve our understanding of the drivers of flow permanence to facilitate informed land and water management decisions. We used field observations from >10 cross-sections in each of 101 non-fish bearing, headwater streams across four geomorphic provinces in Northern California to quantify flow permanence and network connectivity during the summer low flow period in 2018. At each stream cross-section, we noted the presence or absence of streamflow and used this information to classify streams as perennial (continuous streamflow in all cross-sections) or non-perennial and connected (surface water in the most downstream cross-section) or disconnected. At each cross-section, we also quantified channel size (width and depth) and grain size. We coupled field observations with geospatial data of catchment physiography, hydrology, and climate in random forest models to investigate controls of flow permanence and network connectivity. Potential drivers of flow permanence or network connectivity included in our models were channel geometry, grain size, slope, aspect, elevation, annual and seasonal precipitation, air temperature, and topographic wetness index. We found more perennial streams in the Klamath Mountains and Sierra Nevada than in the Cascades and N. Coast regions. Streams in the Klamath were the most connected followed by streams in the N. Coast, Sierra Nevada, and Cascades. The most important variables for predicting flow permanence were channel grain size, winter 2018 precipitation, and drainage area. Comparatively, the most important variables for predicting network connectivity were winter and spring 2018 precipitation, grain size, and bankfull depth. Our study illustrated the complexity of the processes that drive flow permanence and highlighted the uncertainty in projecting the precense of water in streams across diverse regions.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000567907800001,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DStreamflow%2Bpermanence%2Bin%2Bheadwater%2Bstreams%2Bacross%2Bfour%2Bgeomorphic%2Bprovinces%2Bin%2BNorthern%2BCalifornia%26rft.aufirst%3DAdam%2BA.%26rft.auinit%3DAA%26rft.aulast%3DPate%26rft.date%3D2020%26rft_id%3Dinfo%3Adoi%2F10.1002%252Fhyp.13889%26rft.eissn%3D1099-1085%26rft.epage%3D4504%26rft.genre%3Darticle%26rft.issn%3D0885-6087%26rft.issue%3D23%26rft.jtitle%3DHYDROLOGICAL%2BPROCESSES%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D4487-4504%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D4487%26rft.stitle%3DHYDROL%2BPROCESS%26rft.volume%3D34%26rft.au%3DPate%252C%2BAA%26rft.au%3DSegura%252C%2BC%26rft.au%3DBladon%252C%2BKD&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6F0AOwgVwm9KDMIQcxgqv&SrcJTitle=HYDROLOGICAL+PROCESSES&SrcPubType=MD_FORMAT
34,"Doering, M",Mar 2013 ,"Vertical hydrological exchange, and ecosystem properties and processes at two spatial scales along a floodplain river (Tagliamento, Italy)",FRESHWATER SCIENCE,"We examined the effect of vertical hydrological exchange on physicochemical variables, periphyton biomass (ecosystem properties), and sediment respiration (ecosystem process) at 2 spatial scales along a large gravel-bed river (Tagliamento River, northeastern Italy). At the regional scale, we investigated a 29-km-long, expanding and contracting, losing (average flow decrease 2.5 m(3) s(-1) km(-1)) and a 12.5-km-long, stable, gaining (average increase 0.3 m(3) s(-1) km(-1)) reach. At the local scale, we sampled riffle head and riffle tail units nested within the losing and gaining reaches. At the regional scale, we characterized vertical exchange by strong downwelling (negative vertical hydraulic gradient; VHG) in the losing and moderate upwelling (positive VHG) in the gaining reach. Nutrients, such as NO3-N and dissolved N (DN), and periphyton biomass (AFDM) showed a significantly (p < 0.05) lower concentration in the losing than in the gaining reach. A contrasting pattern emerged for sediment respiration. Expansion and contraction dynamics (i.e., drying and rewetting) in the losing reach negatively affected chlorophyll a and AFDM. At the local scale, VHG was negative at riffle heads and positive at riffle tails nested in the gaining reach, but variables did not respond to vertical exchange at riffle heads and riffle tails in the losing or gaining reach. However, averaged data from riffle heads and riffle tails in the losing reach compared to averaged data for riffle heads and riffle tails in the gaining reach showed the same pattern as found in the regional investigation. Vertical exchange was apparently a major factor influencing ecosystem properties and ecosystem processes hierarchically across different spatial scales.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000314670800002,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DVertical%2Bhydrological%2Bexchange%252C%2Band%2Becosystem%2Bproperties%2Band%2Bprocesses%2Bat%2Btwo%2Bspatial%2Bscales%2Balong%2Ba%2Bfloodplain%2Briver%2B%2528Tagliamento%252C%2BItaly%2529%26rft.aufirst%3DM.%26rft.auinit%3DM%26rft.aulast%3DDoering%26rft.date%3D2013%26rft_id%3Dinfo%3Adoi%2F10.1899%252F12-013.1%26rft.eissn%3D2161-9565%26rft.epage%3D25%26rft.genre%3Darticle%26rft.issn%3D2161-9549%26rft.issue%3D1%26rft.jtitle%3DFRESHWATER%2BSCIENCE%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D12-25%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D12%26rft.stitle%3DFRESHW%2BSCI%26rft.volume%3D32%26rft.au%3DDoering%252C%2BM%26rft.au%3DUehlinger%252C%2BU%26rft.au%3DTockner%252C%2BK&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6F0AOwgVwm9KDMIQcxgqv&SrcJTitle=FRESHWATER+SCIENCE&SrcPubType=MD_FORMAT
35,"Jachens, ER",Apr 2021 ,"Effects of Groundwater-Surface Water Exchange Mechanism in the National Water Model over the Northern High Plains Aquifer, USA",JOURNAL OF THE AMERICAN WATER RESOURCES ASSOCIATION,"Surface water and groundwater are intimately connected by a two-way flux between the stream and underlying aquifers. The National Water Model (NWM) currently only considers a one-way flux, where groundwater can enter a stream but cannot return to the aquifer. The Northern High Plains Aquifer, USA is used as a case study to investigate the consequences of omitting two-way stream-aquifer fluxes on streamflow prediction capabilities of the NWM during hydrologic extremes. Instead of traditional field techniques to identify stream-aquifer fluxes, this study presents an integrated approach to classify likely stream regimes using three identification methods: United States Geological Survey (USGS) gage data, simulated stream-aquifer fluxes from an existing USGS Groundwater Availability Model, and the normalized difference vegetation index from remote sensing. For flood events, the modeled flood response for losing streams is characterized by statistically significant earlier peak discharges and an overestimate of the observed flood volume when compared to gaining streams. For drought events, our study found no statistical difference between losing and gaining streams, however, modeled streamflow from the NWM overestimated the observed USGS hydrograph. The systematic overestimate of streamflow by the NWM could be, in part, due to the lack of a losing stream mechanism which was on average 0.1% streamflow loss per streamwise km along the river.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000550413400001,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DEffects%2Bof%2BGroundwater-Surface%2BWater%2BExchange%2BMechanism%2Bin%2Bthe%2BNational%2BWater%2BModel%2Bover%2Bthe%2BNorthern%2BHigh%2BPlains%2BAquifer%252C%2BUSA%26rft.aufirst%3DElizabeth%2BR.%26rft.auinit%3DER%26rft.aulast%3DJachens%26rft.date%3D2021%26rft_id%3Dinfo%3Adoi%2F10.1111%252F1752-1688.12869%26rft.eissn%3D1752-1688%26rft.epage%3D255%26rft.genre%3Darticle%26rft.issn%3D1093-474X%26rft.issue%3D2%26rft.jtitle%3DJOURNAL%2BOF%2BTHE%2BAMERICAN%2BWATER%2BRESOURCES%2BASSOCIATION%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D241-255%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D241%26rft.stitle%3DJ%2BAM%2BWATER%2BRESOUR%2BAS%26rft.volume%3D57%26rft.au%3DJachens%252C%2BER%26rft.au%3DHutcheson%252C%2BH%26rft.au%3DSteward%252C%2BDR&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6F0AOwgVwm9KDMIQcxgqv&SrcJTitle=JOURNAL+OF+THE+AMERICAN+WATER+RESOURCES+ASSOCIATION&SrcPubType=MD_FORMAT
36,"Helton, AM",Jan 2018 ,How network structure can affect nitrogen removal by streams,FRESHWATER BIOLOGY,"1. Streams and rivers can be highly reactive sites for nitrogen (N) transformation and removal. Empirical and model-based research show how location in a stream network affects rates of N removal. Because the structure of stream networks can vary widely and N cycling in headwater streams may affect N cycling in downstream reaches, we hypothesised that network structure may affect whole stream network processing of N.2. We generated three stream networks with the same catchment area but differing shapes, based on optimal channel network theory. We applied a model of nitrate (NO3-) transport and denitrification, and implemented model scenarios to examine how network shape affects NO3- removal with (1) increased NO3- loading from the catchment, (2) altered spatial distributions of NO3- loading and (3) decreased drainage density (i. e. loss of headwater streams).3. For all stream networks, the fraction of total NO3- removed decreased with increasing NO3- loading from the catchment. Stream networks in narrow catchments removed a higher fraction of NO3- 3, particularly at intermediate NO3- loading rates. Network shape also controlled the distribution of removal in small versus large streams, with larger streams removing a higher fraction of the total NO3- load in narrower networks.4. The effects of network shape on NO3- removal when the spatial distribution of NO3- loading was altered varied with the magnitude of NO3- loading. At low loads, NO3- was entirely removed when added to distal parts of the stream network, and about 50% removed when added near the outlet; there was no effect of network shape. At intermediate and high loads, the fraction of total NO3- load removed by the narrow stream network was 1.59 higher than the rectangular and square networks when NO3- was added to distal parts of the networks. Network shape did not have an effect when NO3- load occurred near the outlet, regardless of the magnitude of the NO3- load.5. The fraction of total NO3- removed by the stream network was up to 5% lower when drainage density was reduced from 1.0 to 0.74 km(-1), with the least change for the narrow network. Reducing the drainage density also altered the role of small relative to large streams, with the net effect of moving the location of NO3- removal downstream.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000423280700011,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DHow%2Bnetwork%2Bstructure%2Bcan%2Baffect%2Bnitrogen%2Bremoval%2Bby%2Bstreams%26rft.aufirst%3DAshley%2BM.%26rft.auinit%3DAM%26rft.aulast%3DHelton%26rft.date%3D2018%26rft_id%3Dinfo%3Adoi%2F10.1111%252Ffwb.12990%26rft.eissn%3D1365-2427%26rft.epage%3D140%26rft.genre%3Darticle%26rft.issn%3D0046-5070%26rft.issue%3D1%26rft.jtitle%3DFRESHWATER%2BBIOLOGY%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D128-140%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D128%26rft.stitle%3DFRESHWATER%2BBIOL%26rft.volume%3D63%26rft.au%3DHelton%252C%2BAM%26rft.au%3DHall%252C%2BRO%26rft.au%3DBertuzzo%252C%2BE&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6F0AOwgVwm9KDMIQcxgqv&SrcJTitle=FRESHWATER+BIOLOGY&SrcPubType=MD_FORMAT
37,"Harrison, PJ",Symposium on Coastal Ecosystem Responses to Changing Nutrient Inputs from Large Temperate and Sub-Tropical Rivers,Physical-biological coupling in the Pearl River Estuary,CONTINENTAL SHELF RESEARCH,,https://www.webofscience.com/wos/woscc/full-record/WOS:000257620200002,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DPhysical-biological%2Bcoupling%2Bin%2Bthe%2BPearl%2BRiver%2BEstuary%26rft.aufirst%3DPaul%2BJ.%26rft.auinit%3DPJ%26rft.aulast%3DHarrison%26rft.date%3D2008%26rft_id%3Dinfo%3Adoi%2F10.1016%252Fj.csr.2007.02.011%26rft.eissn%3D1873-6955%26rft.epage%3D1415%26rft.genre%3Darticle%26rft.issn%3D0278-4343%26rft.issue%3D12%26rft.jtitle%3DCONTINENTAL%2BSHELF%2BRESEARCH%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D1405-1415%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D1405%26rft.stitle%3DCONT%2BSHELF%2BRES%26rft.volume%3D28%26rft.au%3DHarrison%252C%2BPJ%26rft.au%3DYin%252C%2BKD%26rft.au%3DLiu%252C%2BHB&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6F0AOwgVwm9KDMIQcxgqv&SrcJTitle=CONTINENTAL+SHELF+RESEARCH&SrcPubType=MD_FORMAT
38,"Rai, PK",Jul 2018 ,Coupling of 1D models (SWAT and SWMM) with 2D model (iRIC) for mapping inundation in Brahmani and Baitarani river delta,NATURAL HAZARDS,"River flooding has been causing extensive losses to life and property, which is a serious concern worldwide. To minimize these losses, suitable planning and management practices are required for the floodplain mapping. Flash floods occur almost every year in the deltaic region of Brahmani and Baitarani river basins in India, during the monsoon season. Generally, 1D modelling is considered as a regular practice. But nowadays, model formulations include 1D for the representation of river channels and 2D for representing river floodplains. In the absence of uniform observations, a hybrid model (1D-2D coupled model) has been developed for this deltaic region to identify the extent of inundation and its depth during the flooding, since 1D models alone do not provide detailed information of flooding. Thus, a well-known 2D river hydrodynamic model iRIC was externally coupled with 1D (SWAT and SWMM) models to simulate and visualize flood scenarios and to identify the flood-prone areas. The hydrological model SWAT was calibrated and validated for Brahmani river deltaic basin, with the observed discharge data available. However for Baitarani river basin, observed flow data were missing and only gauge data were available at few monitoring stations. Hence, for Baitarani river basin, the SWMM model was developed and calibrated with the help of Monte Carlo method. Finally, the SWAT- and SWMM-based tributary stream flow outputs were fed together into the iRIC hydrodynamic model as input for flood inundation mapping. The discharge and water gauge data were used for the calibration and validation. The results obtained from the coupled model were found to be in good agreement with the observed data (RMSE value is 0.77 and 0.79 during calibration and validation, respectively), which enabled identification of the flood-prone areas. The developed model may be used as a tool for effective planning and management of natural disasters such as flash floods.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000433913500027,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DCoupling%2Bof%2B1D%2Bmodels%2B%2528SWAT%2Band%2BSWMM%2529%2Bwith%2B2D%2Bmodel%2B%2528iRIC%2529%2Bfor%2Bmapping%2Binundation%2Bin%2BBrahmani%2Band%2BBaitarani%2Briver%2Bdelta%26rft.aufirst%3DPawan%2BKumar%26rft.auinit%3DPK%26rft.aulast%3DRai%26rft.date%3D2018%26rft_id%3Dinfo%3Adoi%2F10.1007%252Fs11069-018-3281-4%26rft.eissn%3D1573-0840%26rft.epage%3D1840%26rft.genre%3Darticle%26rft.issn%3D0921-030X%26rft.issue%3D3%26rft.jtitle%3DNATURAL%2BHAZARDS%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D1821-1840%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D1821%26rft.stitle%3DNAT%2BHAZARDS%26rft.volume%3D92%26rft.au%3DRai%252C%2BPK%26rft.au%3DDhanya%252C%2BCT%26rft.au%3DChahar%252C%2BBR&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6F0AOwgVwm9KDMIQcxgqv&SrcJTitle=NATURAL+HAZARDS&SrcPubType=MD_FORMAT
39,"Tagami, K",Dec 2006 ,"Concentrations of chlorine, bromine and iodine in Japanese rivers",CHEMOSPHERE,"Concentrations of halogens (Cl, Br and 1) in 30 Japanese rivers were measured by ion chromatography and inductively coupled plasma mass spectrometry to understand their behavior in the terrestrial environment. Concentrations of Cl, Br and I in each river, obtained at 10 sampling points from the upper stream to the river mouth, tended to increase near the river mouth. The ranges of geometric means of Cl, Br and I in each river were 1.0-19.4 mgl(-1), 2.5-67.9 mu gl(-1), and 0.18-8.34 mu gl(-1), respectively. To compare halogen behavior, the concentration ratios, Br/Cl and I/Cl, were calculated. The Br/Cl range was (2.3-7.8) x 10(-3) (geometric mean: 3.74 x 10(-3)), and it was nearly constant except for the Yoneshiro river. It was estimated that 60-80% of total Br in the middle to lower parts of this river was the excess Br. The Br chemical form in all the rivers is generally considered to be Br-. The I/Cl ratios had different trends in rivers flowing into the Japan Sea and Pacific Ocean, possibly due to the different geological features in the river catchments. (c) 2006 Elsevier Ltd. All rights reserved.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000243019400056,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DConcentrations%2Bof%2Bchlorine%252C%2Bbromine%2Band%2Biodine%2Bin%2BJapanese%2Brivers%26rft.aufirst%3DKeiko%26rft.auinit%3DK%26rft.aulast%3DTagami%26rft.date%3D2006%26rft_id%3Dinfo%3Adoi%2F10.1016%252Fj.chemosphere.2006.04.077%26rft.eissn%3D1879-1298%26rft.epage%3D2365%26rft.genre%3Darticle%26rft.issn%3D0045-6535%26rft.issue%3D11%26rft.jtitle%3DCHEMOSPHERE%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D2358-2365%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D2358%26rft.stitle%3DCHEMOSPHERE%26rft.volume%3D65%26rft.au%3DTagami%252C%2BK%26rft.au%3DUchida%252C%2BS&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6F0AOwgVwm9KDMIQcxgqv&SrcJTitle=CHEMOSPHERE&SrcPubType=MD_FORMAT
