,First author,Year,Title,Journal,Abstract,wos_link,fulltext_link
40,"Mesa, LM",2012 ,"Bidirectional exchanges of benthic invertebrates in a large river-floodplain system (Parana River, Argentina)",ANNALES DE LIMNOLOGIE-INTERNATIONAL JOURNAL OF LIMNOLOGY,"The flood pulse regime and the hydrological connectivity determine the lateral bidirectional exchanges of water, chemical compounds, and biota between the river and the floodplain habitats. The primary goal of the present research was to analyze the effect of water flow on macroinvertebrates in two water levels in a lateral connectivity gradient, from the main channel through a connection channel to a permanently connected lake. We tested the hypothesis that the water flow from the main channel to the floodplain habitats during high water level causes a decrease in beta diversity between the sites, increasing similarity in the system. To test this hypothesis, we sampled a river-floodplain-lake system of the Middle Parana River during two water levels, and analyzed the spatial and temporal turnover of species between sites and habitats. Local physical characteristics, such as depth, benthic particulate organic matter, and grain size of bottom sediments influenced assemblage composition. Taxa richness, density, and Shannon diversity differed among habitats within the river-lake system, but did not show significant differences between water levels. Richness, density, and diversity were higher in the lake and the connection channel than in the Parana River bank. Beta diversity was significantly higher during high water period. During low water period, benthic assemblage composition was homogenized, as reflected by the lower values of species turnover between the sites situated in the main channel-lake corridor during this phase. The lateral bidirectional exchanges among the habitats are essential for maintaining the specific invertebrate diversity of large river corridors.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000315949800008,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DBidirectional%2Bexchanges%2Bof%2Bbenthic%2Binvertebrates%2Bin%2Ba%2Blarge%2Briver-floodplain%2Bsystem%2B%2528Parana%2BRiver%252C%2BArgentina%2529%26rft.aufirst%3DLeticia%2BM.%26rft.auinit%3DLM%26rft.aulast%3DMesa%26rft.date%3D2012%26rft_id%3Dinfo%3Adoi%2F10.1051%252Flimn%252F2012030%26rft.eissn%3D2100-000X%26rft.epage%3D436%26rft.genre%3Darticle%26rft.issn%3D0003-4088%26rft.issue%3D4%26rft.jtitle%3DANNALES%2BDE%2BLIMNOLOGIE-INTERNATIONAL%2BJOURNAL%2BOF%2BLIMNOLOGY%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D425-436%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D425%26rft.stitle%3DANN%2BLIMNOL-INT%2BJ%2BLIM%26rft.volume%3D48%26rft.au%3DMesa%252C%2BLM%26rft.au%3DMarchese%252C%2BMR%26rft.au%3DZilli%252C%2BFL&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0A84zRrfeQWL39e2KcJixyK&SrcJTitle=ANNALES+DE+LIMNOLOGIE-INTERNATIONAL+JOURNAL+OF+LIMNOLOGY&SrcPubType=MD_FORMAT
41,"Rosamond, MS",Jan-feb 2011 ,"Coupled Cycles of Dissolved Oxygen and Nitrous Oxide in Rivers along a Trophic Gradient in Southern Ontario, Canada",JOURNAL OF ENVIRONMENTAL QUALITY,"Diel (24-h) cycling of dissolved O-2 (DO) in rivers is well documented, but evidence for coupled diel changes in DO and nitrogen cycling has only been demonstrated in hypereutrophic systems where DO approaches zero at night. Here, we show diel changes in N2O and DO concentration at several sites across a trophic gradient. Nitrous oxide concentration increased at night at all but one site in spring and summer, even when gas exchange was rapid and minimum water column DO was well above hypoxic conditions. Diel N2O curves were not mirror images of DO curves and were not symmetrical about the mean. Although inter-and intrasite variation was high, N2O peaked around the time of lowest DO at most of the sites. These results suggest that N2O must be measured several times per diel period to characterize curve shape and timing. Nitrous oxide concentration was not significantly correlated with NO3- concentration, contrary to studies in agricultural streams and to the current United Nations Intergovernmental Panel for Climate Change protocols for N2O emission estimation. The strong negative correlation between N2O concentration and daily minimum DO concentration suggested that N2O production was limited by DO. This is consistent with N2O produced by nitrite reduction. The ubiquity of diel N2O cycling suggests that most DO and N2O sampling strategies used in rivers are insufficient to capture natural variability. Ecosystem-level effects of microbial processes, such as denitrification, are sensitive to small changes in redox conditions in the water column even in low-nutrient oxic rivers, suggesting diel cycling of redox-sensitive compounds may exist in many aquatic systems.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000285715300029,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DCoupled%2BCycles%2Bof%2BDissolved%2BOxygen%2Band%2BNitrous%2BOxide%2Bin%2BRivers%2Balong%2Ba%2BTrophic%2BGradient%2Bin%2BSouthern%2BOntario%252C%2BCanada%26rft.aufirst%3DMadeline%2BS.%26rft.auinit%3DMS%26rft.aulast%3DRosamond%26rft.date%3D2011%26rft_id%3Dinfo%3Adoi%2F10.2134%252Fjeq2010.0009%26rft.eissn%3D1537-2537%26rft.epage%3D270%26rft.genre%3Darticle%26rft.issn%3D0047-2425%26rft.issue%3D1%26rft.jtitle%3DJOURNAL%2BOF%2BENVIRONMENTAL%2BQUALITY%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D256-270%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D256%26rft.stitle%3DJ%2BENVIRON%2BQUAL%26rft.volume%3D40%26rft.au%3DRosamond%252C%2BMS%26rft.au%3DThuss%252C%2BSJ%26rft.au%3DElgood%252C%2BRJ&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0A84zRrfeQWL39e2KcJixyK&SrcJTitle=JOURNAL+OF+ENVIRONMENTAL+QUALITY&SrcPubType=MD_FORMAT
42,"Packman, AI",Aug 2000 ,A physicochemical model for colloid exchange between a stream and a sand streambed with bed forms,WATER RESOURCES RESEARCH,"Fine sediment exchange between a stream and the surrounding subsurface influences downstream contaminant transport and stream ecology. Fundamental models for this exchange were developed on the basis of (1) the hydraulics of bed form-driven advective pore water flow and (2) subsurface colloid transport processes. First, a model was developed to predict the advective flow induced in a sand bed by stream flow over bedforms. The resulting ""pumping"" exchange rate was calculated based on the streamflow conditions, bed form geometry, and bed depth. The pumping exchange of suspended sediment was then calculated by superimposing advective transport and particle setting in the bed and including the effect of physicochemical filtration by bed sediment. The filtration coefficient approach was used to predict the reduction in the concentration of transported particles. Both settling and filtration cause colloids to be trapped in stream beds, producing a higher net exchange rate relative to conservative solutes. When transported particles are completely trapped in a single pass through the bed, the exchange calculation is simplified because only the particle flux to the bed must be considered. In this case, the net exchange rate may be adequately represented by an effective piston velocity (flux/concentration) or loss rate to the bed in the advection-dispersion equation for the stream. Solute and colloid exchanges are predicted by the models without the use of fitting coefficients; only measurable hydraulic and particle parameters were used as model inputs. Simulations are presented which show the effect of stream parameters, settling, and filtration on net particle exchange. This fundamental approach to modeling stream-subsurface exchange potentially has great utility for understanding and predicting the transport and fate of reactive substances in streams.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000088554500029,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DA%2Bphysicochemical%2Bmodel%2Bfor%2Bcolloid%2Bexchange%2Bbetween%2Ba%2Bstream%2Band%2Ba%2Bsand%2Bstreambed%2Bwith%2Bbed%2Bforms%26rft.aufirst%3DAI%26rft.auinit%3DAI%26rft.aulast%3DPackman%26rft.date%3D2000%26rft_id%3Dinfo%3Adoi%2F10.1029%252F2000WR900059%26rft.epage%3D2361%26rft.genre%3Darticle%26rft.issn%3D0043-1397%26rft.issue%3D8%26rft.jtitle%3DWATER%2BRESOURCES%2BRESEARCH%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D2351-2361%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D2351%26rft.stitle%3DWATER%2BRESOUR%2BRES%26rft.volume%3D36%26rft.au%3DPackman%252C%2BAI%26rft.au%3DBrooks%252C%2BNH%26rft.au%3DMorgan%252C%2BJJ&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0A84zRrfeQWL39e2KcJixyK&SrcJTitle=WATER+RESOURCES+RESEARCH&SrcPubType=MD_FORMAT
43,"Broecker, T",Jul 2019 ,Integral Flow Modelling Approach for Surface Water-Groundwater Interactions along a Rippled Streambed,WATER,"Exchange processes of surface and groundwater are important for the management of water quantity and quality as well as for the ecological functioning. In contrast to most numerical simulations using coupled models to investigate these processes, we present a novel integral formulation for the sediment-water-interface. The computational fluid dynamics (CFD) model OpenFOAM was used to solve an extended version of the three-dimensional Navier-Stokes equations which is also applicable in non-Darcy-flow layers. Simulations were conducted to determine the influence of ripple morphologies and surface hydraulics on the flow processes within the hyporheic zone for a sandy and for a gravel sediment. In- and outflowing exchange fluxes along a ripple were determined for each case. The results indicate that larger grain size diameters, as well as ripple distances, increased hyporheic exchange fluxes significantly. For higher ripple dimensions, no clear relationship to hyporheic exchange was found. Larger ripple lengths decreased the hyporheic exchange fluxes due to less turbulence between the ripples. For all cases with sand, non-Darcy-flow was observed at an upper layer of the ripple, whereas for gravel non-Darcy-flow was recognized nearly down to the bottom boundary. Moreover, the sediment grain sizes influenced also the surface water flow significantly.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000480632300202,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.artnum%3DARTN%2B1517%26rft.atitle%3DIntegral%2BFlow%2BModelling%2BApproach%2Bfor%2BSurface%2BWater-Groundwater%2BInteractions%2Balong%2Ba%2BRippled%2BStreambed%26rft.aufirst%3DTabea%26rft.auinit%3DT%26rft.aulast%3DBroecker%26rft.date%3D2019%26rft_id%3Dinfo%3Adoi%2F10.3390%252Fw11071517%26rft.genre%3Darticle%26rft.issn%3D2073-4441%26rft.issue%3D7%26rft.jtitle%3DWATER%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.stitle%3DWATER-SUI%26rft.volume%3D11%26rft.au%3DBroecker%252C%2BT%26rft.au%3DTeuber%252C%2BK%26rft.au%3DHinkelmann%252C%2BR&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0A84zRrfeQWL39e2KcJixyK&SrcJTitle=WATER&SrcPubType=MD_FORMAT
44,"Tranmer, AW",Apr 15 2020 ,Coupled reservoir-river systems: Lessons from an integrated aquatic ecosystem assessment,JOURNAL OF ENVIRONMENTAL MANAGEMENT,"Sustainable reservoir-river management requires balancing complex trade-offs and decision-making to support both human water demands and ecological function. Current numerical simulation and optimization algorithms can guide reservoir-river operations for optimal hydropower production, irrigation, nutrient management, and municipal consumption, yet much less is known about optimization of associated ecosystems. This ten-year study demonstrates an ecosystem assessment approach that links the environmental processes to an ecosystem response in order to evaluate the impact of climatic forcing and reservoir operations on the aquatic ecosystems of a coupled headwater reservoir-river system. The approach uses a series of numerical, statistical, and empirical models to explore reservoir operational flexibility aimed at improving the environmental processes that support aquatic ecosystem function. The results illustrate that understanding the seasonal biogeochemical changes in reservoirs is critical for determining environmental flow releases and the ecological trajectory of both the reservoir and river systems. The coupled models show that reservoir management can improve the ecological function of complex aquatic ecosystems under certain climatic conditions. During dry hydrologic years, the high post-irrigation release can increase the downstream primary and macroinvertebrate production by 99% and 45% respectively. However, this flow release would reduce total fish biomass in the reservoir by 16%, providing management tradeoffs to the different ecosystems. Additionally, low post-irrigation flows during the winter season supports water temperature that can maintain ice cover in the downstream river for improved ecosystem function. The ecosystem assessment approach provides operational flexibility for large infrastructure, supports transparent decision-making by management agencies, and facilitates framing of environmental legislation.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000517661900013,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.artnum%3DARTN%2B110107%26rft.atitle%3DCoupled%2Breservoir-river%2Bsystems%253A%2BLessons%2Bfrom%2Ban%2Bintegrated%2Baquatic%2Becosystem%2Bassessment%26rft.aufirst%3DAndrew%2BW.%26rft.auinit%3DAW%26rft.aulast%3DTranmer%26rft.date%3D2020%26rft_id%3Dinfo%3Adoi%2F10.1016%252Fj.jenvman.2020.110107%26rft.eissn%3D1095-8630%26rft.genre%3Darticle%26rft.issn%3D0301-4797%26rft.jtitle%3DJOURNAL%2BOF%2BENVIRONMENTAL%2BMANAGEMENT%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.stitle%3DJ%2BENVIRON%2BMANAGE%26rft.volume%3D260%26rft.au%3DTranmer%252C%2BAW%26rft.au%3DWeigel%252C%2BD%26rft.au%3DImberger%252C%2BJ&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0A84zRrfeQWL39e2KcJixyK&SrcJTitle=JOURNAL+OF+ENVIRONMENTAL+MANAGEMENT&SrcPubType=MD_FORMAT
45,"Langhans, SD",Aug 1 2016 ,Coupling systematic planning and expert judgement enhances the efficiency of river restoration,SCIENCE OF THE TOTAL ENVIRONMENT,"Ineffectiveness of current river restoration practices hinders the achievement of ecological quality targets set by country-specific regulations. Recent advances in river restoration help planning efforts more systematically to reach ecological targets at the least costs. However, such approaches are often desktop-based and overlook real-world constraints. We argue that combining two techniques commonly used in the conservation arena - expert judgement and systematic planning - will deliver cost-effective restoration plans with a high potential for implementation. We tested this idea targeting the restoration of spawning habitat, i.e. gravel bars, for 11 rheophilic fish species along a river system in Germany (Havel-Spree rivers). With a group of local fish experts, we identified the location and extent of potential gravel bars along the rivers and necessary improvements to migration barriers to ensure fish passage. Restoration cost of each gravel bar included the cost of the action itself plus a fraction of the cost necessary to ensure longitudinal connectivity by upgrading or building fish passages located downstream. We set restoration targets according to the EU Water Framework Directive, i.e. relative abundance of 11 fish species in the reference community and optimised a restoration plan by prioritising a subset of restoration sites from the full set of identified sites, using the conservation planning software Marxan. Out of the 66 potential gravel bars, 36 sites which were mainly located in the downstream section of the system were selected, reflecting their cost-effectiveness given that fewer barriers needed intervention. Due to the limited overall number of sites that experts identified as being suitable for restoring spawning habitat, reaching abundance-targets was challenged. We conclude that coupling systematic river restoration planning with expert judgement produces optimised restoration plans that account for on-the-ground implementation constraints. If applied, this approach has a high potential to enhance overall efficiency of future restoration efforts. (C) 2016 Elsevier B.V. All rights reserved.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000375137100030,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DCoupling%2Bsystematic%2Bplanning%2Band%2Bexpert%2Bjudgement%2Benhances%2Bthe%2Befficiency%2Bof%2Briver%2Brestoration%26rft.aufirst%3DSimone%2BD.%26rft.auinit%3DSD%26rft.aulast%3DLanghans%26rft.date%3D2016%26rft_id%3Dinfo%3Adoi%2F10.1016%252Fj.scitotenv.2016.03.232%26rft.eissn%3D1879-1026%26rft.epage%3D273%26rft.genre%3Darticle%26rft.issn%3D0048-9697%26rft.jtitle%3DSCIENCE%2BOF%2BTHE%2BTOTAL%2BENVIRONMENT%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D266-273%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D266%26rft.stitle%3DSCI%2BTOTAL%2BENVIRON%26rft.volume%3D560%26rft.au%3DLanghans%252C%2BSD%26rft.au%3DGessner%252C%2BJ%26rft.au%3DWolter%252C%2BC&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0A84zRrfeQWL39e2KcJixyK&SrcJTitle=SCIENCE+OF+THE+TOTAL+ENVIRONMENT&SrcPubType=MD_FORMAT
46,"Richardson, JS",Aug 2005 ,"Riparian communities associated with Pacific Northwest headwater streams: Assemblages, processes, and uniqueness",JOURNAL OF THE AMERICAN WATER RESOURCES ASSOCIATION,"Riparian areas of large streams provide important habitat to many species and control many instream processes - but is the same true for the margins of small streams? This review considers riparian areas alongside small streams in forested, mountainous areas of the Pacific Northwest and asks if there are fundamental ecological differences from larger streams and from other regions and if there are consequences for management from any differences. In the moist forests along many small streams of the Pacific Northwest, the contrast between the streamside and upslope forest is not as strong as that found in drier regions. Small streams typically lack floodplains, and the riparian area is often constrained by the hillslope. Nevertheless, riparian-associated organisms, some unique to headwater areas, are found along small streams. Disturbance of hillslopes and stream channels and microclimatic effects of streams on the riparian area provide great heterogeneity in processes and diversity of habitats. The tight coupling of the terrestrial riparian area with the aquatic system results from the closed canopy and high edge-to-area ratio for small streams. Riparian areas of the temperate, conifer dominated forests of the Pacific Northwest provide a unique environment. Forest management guidelines for small streams vary widely, and there has been little evaluation of the local or downstream consequences of forest practices along small streams.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000231549900010,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DRiparian%2Bcommunities%2Bassociated%2Bwith%2BPacific%2BNorthwest%2Bheadwater%2Bstreams%253A%2BAssemblages%252C%2Bprocesses%252C%2Band%2Buniqueness%26rft.aufirst%3DJS%26rft.auinit%3DJS%26rft.aulast%3DRichardson%26rft.date%3D2005%26rft_id%3Dinfo%3Adoi%2F10.1111%252Fj.1752-1688.2005.tb04471.x%26rft.eissn%3D1752-1688%26rft.epage%3D947%26rft.genre%3Darticle%26rft.issn%3D1093-474X%26rft.issue%3D4%26rft.jtitle%3DJOURNAL%2BOF%2BTHE%2BAMERICAN%2BWATER%2BRESOURCES%2BASSOCIATION%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D935-947%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D935%26rft.stitle%3DJ%2BAM%2BWATER%2BRESOUR%2BAS%26rft.volume%3D41%26rft.au%3DRichardson%252C%2BJS%26rft.au%3DNaiman%252C%2BRJ%26rft.au%3DHibbs%252C%2BDE&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0A84zRrfeQWL39e2KcJixyK&SrcJTitle=JOURNAL+OF+THE+AMERICAN+WATER+RESOURCES+ASSOCIATION&SrcPubType=MD_FORMAT
47,"Bolpagni, R",Jan 2017 ,Role of ephemeral vegetation of emerging river bottoms in modulating CO2 exchanges across a temperate large lowland river stretch,AQUATIC SCIENCES,"Rivers and marginal wetlands contribute significantly to the carbon (C) exchange rate per unit area compared to adjacent terrestrial ecosystems, due to high C inputs, metabolic activity and CO2 supersaturation. Within riverscapes, the contribution of emerging bottoms (i.e. parafluvial zones) and ephemeral vegetation (i.e. microphytobenthos or annual vascular plant communities) to the C metabolism is understudied. The aim of this study was to evaluate the CO2 exchange rates at the water- and emergent sand bar-atmosphere interfaces within a lowland large temperate river stretch. CO2 fluxes were measured seasonally, in summer (August 2007) and winter (March 2008) via static closed chambers, together with the primary producers' biomass (microphytobenthos and vascular macrophytes). Our results showed that the river was a CO2 source (between 0.2 and 7.6 mmol CO2 m(-2) day(-1)), whilst the vegetated parafluvial zones acted as a net sink, with assimilation rates peaking at 623.4 mmol CO2 m(-2) day(-1). Emerging bare sediments were on the contrary net emitting CO2 systems (2.7-60.1 mmol CO2 m(-2) day(-1)). Within lotic environments, seasonally emergent vegetated sand bars may represent important C fixation hot spots, with summer primary production particularly contributing to offsetting CO2 emissions and counterbalancing the heterotrophic metabolism of the saturated zones. Based on these outcomes, we suggest that studies addressing the strictly aquatic fluvial environment, which is generally a CO2 emitter, should be linked to those from transitional areas in order to better integrate terrestrial and aquatic C budgets.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000394107900012,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DRole%2Bof%2Bephemeral%2Bvegetation%2Bof%2Bemerging%2Briver%2Bbottoms%2Bin%2Bmodulating%2BCO2%2Bexchanges%2Bacross%2Ba%2Btemperate%2Blarge%2Blowland%2Briver%2Bstretch%26rft.aufirst%3DRossano%26rft.auinit%3DR%26rft.aulast%3DBolpagni%26rft.date%3D2017%26rft_id%3Dinfo%3Adoi%2F10.1007%252Fs00027-016-0486-z%26rft.eissn%3D1420-9055%26rft.epage%3D158%26rft.genre%3Darticle%26rft.issn%3D1015-1621%26rft.issue%3D1%26rft.jtitle%3DAQUATIC%2BSCIENCES%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D149-158%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D149%26rft.stitle%3DAQUAT%2BSCI%26rft.volume%3D79%26rft.au%3DBolpagni%252C%2BR%26rft.au%3DFolegot%252C%2BS%26rft.au%3DBartoli%252C%2BM&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0A84zRrfeQWL39e2KcJixyK&SrcJTitle=AQUATIC+SCIENCES&SrcPubType=MD_FORMAT
48,"Yu, K",Nov 2 2019 ,Development and performance of a 1D?2D coupled shallow water model for large river and lake networks,JOURNAL OF HYDRAULIC RESEARCH,"A one-dimensional (1D) ? two-dimensional (2D) coupled numerical model for shallow-water flows is developed, inspired by a large river-lake network. The model includes an improved method of coupling subdomains as part of the water stage prediction-correction (WSPC) approach, exploiting the characteristic curves of the shallow-water equations. Compared to other coupling methods, the one presented here results in better computational efficiency, convergence and stability. The coupling method uses parameters with a clear physical meaning, which can be set directly without appealing to empirical values. With the help of the WSPC approach, individual submodels are solved separately with their coupling parameters being consistent with each other at the coupling boundaries. The coupling method proposed herein allows large time-stepping for the coupled model. Practical approaches to achieve large time steps are discussed and analysed by comparing two different solution algorithms for the 2D submodel. The proposed method and model are examined by applying to a real-life case in China, and the results indicate their good validity, practicality and computational superiority.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000494494400009,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DDevelopment%2Band%2Bperformance%2Bof%2Ba%2B1D%253F2D%2Bcoupled%2Bshallow%2Bwater%2Bmodel%2Bfor%2Blarge%2Briver%2Band%2Blake%2Bnetworks%26rft.aufirst%3DKang%26rft.auinit%3DK%26rft.aulast%3DYu%26rft.date%3D2019%26rft_id%3Dinfo%3Adoi%2F10.1080%252F00221686.2018.1534286%26rft.eissn%3D1814-2079%26rft.epage%3D865%26rft.genre%3Darticle%26rft.issn%3D0022-1686%26rft.issue%3D6%26rft.jtitle%3DJOURNAL%2BOF%2BHYDRAULIC%2BRESEARCH%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D852-865%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D852%26rft.stitle%3DJ%2BHYDRAUL%2BRES%26rft.volume%3D57%26rft.au%3DYu%252C%2BK%26rft.au%3DChen%252C%2BYC%26rft.au%3DLin%252C%2BJQ&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0A84zRrfeQWL39e2KcJixyK&SrcJTitle=JOURNAL+OF+HYDRAULIC+RESEARCH&SrcPubType=MD_FORMAT
49,"Xiang, L",Aug 2020 ,Water diversion and allocation for typical confined polder river-net in Taihu Basin,WATER POLICY,"Hydraulic restoration in a confined polder river-net is a new issue under the concept of the Interconnected River System Network (IRSN) proposed by the Ministry of Water Resources (MWR) in China. This paper studies the typical hydrographic connection in the polder, and analyses the current situation of the hydrographic river-net in the typical area of Subaiwei in Changshu City by setting up a one-dimensional unsteady hydrodynamic model. The best water diversion-allocation schemes in the confined polder river-net are simulated and optimized in various scheduling rules. In order to recover the ability of hydro-connection and stream function, the effects of different scheduling rules and the duration time of water diversion under the ability of pump stations around polder boundary are compared. The results show that the optimized injects can enhance the total flow velocity and the exchange rate is more than 20% on average in various streams. This study is critical for the sustainable utilization of limited clean water in a confined river-net polder, and for quantifying the water ecological recharge for hydrodynamic connection.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000566241000004,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DWater%2Bdiversion%2Band%2Ballocation%2Bfor%2Btypical%2Bconfined%2Bpolder%2Briver-net%2Bin%2BTaihu%2BBasin%26rft.aufirst%3DLong%26rft.auinit%3DL%26rft.aulast%3DXiang%26rft.date%3D2020%26rft_id%3Dinfo%3Adoi%2F10.2166%252Fwp.2020.107%26rft.epage%3D573%26rft.genre%3Darticle%26rft.issn%3D1366-7017%26rft.issue%3D4%26rft.jtitle%3DWATER%2BPOLICY%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D561-573%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D561%26rft.stitle%3DWATER%2BPOLICY%26rft.volume%3D22%26rft.au%3DXiang%252C%2BL%26rft.au%3DMa%252C%2BMT%26rft.au%3DLiao%252C%2BZM&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0A84zRrfeQWL39e2KcJixyK&SrcJTitle=WATER+POLICY&SrcPubType=MD_FORMAT
