,First author,Year,Title,Journal,Abstract,wos_link,fulltext_link
30,"Mugnai, R",Jul 3 2019 ,Morphological traits and vertical distribution of hyporheic chironomid larvae in Atlantic Forest streams,TROPICAL ZOOLOGY,"Hyporheic zone is an active ecotone constituted by the interstitial spaces between the particles of the riverbed. The use of morphological traits can be useful to detect organisms distribution patterns in these areas. Information concerning hyporheic communities are scarce as well on chironomid vertical distribution. Fauna samples from the hyporheic zone were collected at three depths and in four microhabitats. Eighteen genera were recorded and 13 morphological traits were identified. The results indicate that the distribution patterns of hyporheic chironomid taxa vary according to depth and microhabitat. Spatial preferences for riffles habitats are evident, and the vertical distribution is correlated with morphological traits like body size, pseudopods and mentum. Faunal abundance and richness decreased with depth and the vertical distribution influenced the chironomid morphological traits. We conclude that the use of morphological trait can introduce new useful information about the distribution of hyporheic fauna.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000484033000001,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DMorphological%2Btraits%2Band%2Bvertical%2Bdistribution%2Bof%2Bhyporheic%2Bchironomid%2Blarvae%2Bin%2BAtlantic%2BForest%2Bstreams%26rft.aufirst%3DRiccardo%26rft.auinit%3DR%26rft.aulast%3DMugnai%26rft.date%3D2019%26rft_id%3Dinfo%3Adoi%2F10.1080%252F03946975.2019.1639034%26rft.eissn%3D1970-9528%26rft.epage%3D134%26rft.genre%3Darticle%26rft.issn%3D0394-6975%26rft.issue%3D3%26rft.jtitle%3DTROPICAL%2BZOOLOGY%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D119-134%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D119%26rft.stitle%3DTROP%2BZOOL%26rft.volume%3D32%26rft.au%3DMugnai%252C%2BR%26rft.au%3DSerpa%252C%2BA%26rft.au%3DMilesi%252C%2BSV&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0C9340pYd4oZb1ROb8FcSvP&SrcJTitle=TROPICAL+ZOOLOGY&SrcPubType=MD_FORMAT
31,"Jin, GQ",Jan 2021 ,The effect of density-driven flow on the transport of high-concentration solutes in the hyporheic zone,HYDROLOGICAL PROCESSES,"In this study, both laboratory experiments and numerical simulations were conducted to investigate the effect of density-driven flow on the transport of high-concentration pollutants in the hyporheic zone. The results show that the density gradient can change the flow of pore water and the strong density-driven flow can lead to an unstable flow, which increases the effect of preferential flow and thus causes the appearance of solute fingers in the hyporheic zone. Notably, these solute fingers become more obvious with the increase of depth. The appearance of solute fingers depends on the relative strength of the pumping exchange and density gradient, which are represented by the dimensionless number M* and N* respectively. Finger flows appear near the interface when M* is less than 0.5 N*. This study may contribute to better understanding the transport and destination of solutes and thus may provide some insights into the assessment on pollution incidents.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000600645700001,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.artnum%3DARTN%2Be13949%26rft.atitle%3DThe%2Beffect%2Bof%2Bdensity-driven%2Bflow%2Bon%2Bthe%2Btransport%2Bof%2Bhigh-concentration%2Bsolutes%2Bin%2Bthe%2Bhyporheic%2Bzone%26rft.aufirst%3DGuangqiu%26rft.auinit%3DGQ%26rft.aulast%3DJin%26rft.date%3D2021%26rft_id%3Dinfo%3Adoi%2F10.1002%252Fhyp.13949%26rft.eissn%3D1099-1085%26rft.genre%3Darticle%26rft.issn%3D0885-6087%26rft.issue%3D1%26rft.jtitle%3DHYDROLOGICAL%2BPROCESSES%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.stitle%3DHYDROL%2BPROCESS%26rft.volume%3D35%26rft.au%3DJin%252C%2BGQ%26rft.au%3DHao%252C%2BYF%26rft.au%3DLi%252C%2BL&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0C9340pYd4oZb1ROb8FcSvP&SrcJTitle=HYDROLOGICAL+PROCESSES&SrcPubType=MD_FORMAT
32,"Kim, C",Jan 1 2018 ,Semi-continuous capacitive deionization using multi-channel flow stream and ion exchange membranes,DESALINATION,"Capacitive deionization (CDI) is a promising desalination process, but conventional static electrode CDI operates by sequentially cycling through charging and discharging to produce fresh and concentrated water, respectively. However, an effective continuous operation is desirable for optimized system operation. Here, we report a semi continuous desalination process with a novel modified CDI cell architecture using a multi-channel flow stream and ion exchange membranes (MC-MCDI). This MC-MCDI consists of two channels including side and middle channels with a pair of cation and anion ion exchange membranes where the feed streams can be separately distributed without mixing. The MC-MCDI design allows semi-continuous production of clean water since the separated middle and side channels are alternately desalinated and regenerated: one channel is being desalinated while the other channel is regenerated. Therefore, the cell can produce clean water during both charging and discharging, enabling semi-continuous operation. In addition, with the benefit from similar cell configuration with membrane CDI, the MC-MCDI design exhibits a high salt adsorption capacity (SAC) of 22 +/- 2 mg/g and charge efficiency of 90 +/- 2% at middle and side channels during charging and discharging with reverse voltage operation (cell voltage of + 1.2 V vs.- 1.2 V).Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000414890300010,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DSemi-continuous%2Bcapacitive%2Bdeionization%2Busing%2Bmulti-channel%2Bflow%2Bstream%2Band%2Bion%2Bexchange%2Bmembranes%26rft.aufirst%3DChoonsoo%26rft.auinit%3DC%26rft.aulast%3DKim%26rft.date%3D2018%26rft_id%3Dinfo%3Adoi%2F10.1016%252Fj.desal.2017.10.012%26rft.eissn%3D1873-4464%26rft.epage%3D110%26rft.genre%3Darticle%26rft.issn%3D0011-9164%26rft.jtitle%3DDESALINATION%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D104-110%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D104%26rft.stitle%3DDESALINATION%26rft.volume%3D425%26rft.au%3DKim%252C%2BC%26rft.au%3DSrimuk%252C%2BP%26rft.au%3DPresser%252C%2BV&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0C9340pYd4oZb1ROb8FcSvP&SrcJTitle=DESALINATION&SrcPubType=MD_FORMAT
33,"Morel-Seytoux, HJ",Sep 2018 ,"Achilles' heel of integrated hydrologic models: The stream-aquifer flow exchange, and proposed alternative",JOURNAL OF HYDROLOGY,"Due to the dynamic flow exchange between a stream and a connected water- table aquifer, a physically based hydrologic model is an important tool for the design of conjunctive use of surface and ground waters. It is needed to develop sound plans for sustainable use of the groundwater with minimal undesirable effects. This article reports an investigation of the component (module) that describes the stream-aquifer flow exchange in several groundwater simulators. The study indicates that the module may not have a solid physical basis when used in large-scale regional studies to estimate the stream-aquifer flow exchange. The component relies upon an empirical parameter known as the leakance coefficient. It is demonstrated that neglecting river penetration of the aquifer can lead to non-negligible errors in estimation of seepage. In addition the leakance coefficient (dimension inverse of a time) is not constant in time but varies with the conditions in the river and in the surrounding aquifer. A potential, practical and simple alternative is presented.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000445316200070,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DAchilles%2527%2Bheel%2Bof%2Bintegrated%2Bhydrologic%2Bmodels%253A%2BThe%2Bstream-aquifer%2Bflow%2Bexchange%252C%2Band%2Bproposed%2Balternative%26rft.aufirst%3DHubert%2BJ.%26rft.auinit%3DHJ%26rft.aulast%3DMorel-Seytoux%26rft.date%3D2018%26rft_id%3Dinfo%3Adoi%2F10.1016%252Fj.jhydrol.2018.07.010%26rft.eissn%3D1879-2707%26rft.epage%3D908%26rft.genre%3Darticle%26rft.issn%3D0022-1694%26rft.jtitle%3DJOURNAL%2BOF%2BHYDROLOGY%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D900-908%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D900%26rft.stitle%3DJ%2BHYDROL%26rft.volume%3D564%26rft.au%3DMorel-Seytoux%252C%2BHJ%26rft.au%3DMiller%252C%2BCD%26rft.au%3DMiracapillo%252C%2BC&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0C9340pYd4oZb1ROb8FcSvP&SrcJTitle=JOURNAL+OF+HYDROLOGY&SrcPubType=MD_FORMAT
34,"FREEMAN, C",Feb 3 1995 ,ION-EXCHANGE MECHANISMS AND THE ENTRAPMENT OF NUTRIENTS BY RIVER BIOFILMS,HYDROBIOLOGIA,"Biofilms envelop all surfaces in aquatic ecosystems.  They possess an extremely efficient nutrient entrapment mechanism which is widely believed to be mediated through ion exchange processes.  During a field experiment, potassium and bromide were transported along a 105 m reach at different rates.  The distance between the two solute pulses increased with increasing distance downstream.  And, in a laboratory experiment, changing the ionic composition of waters overlying the biofilm influenced the retention of (phenolic) material by that biofilm.  An analogy was drawn with ion chromatography (IC):  In IC, different ions show different rates of progress through the column (retention times), and also show increasing separation between peaks with increasing distance from the point of injection (column length).  Likewise, the affinity of a given ion for the column can be modified by manipulation of the ionic composition of overlying waters (eluent).  The observed similarities between IC columns and the biofilm-coated stream channel may therefore represent a degree of experimental support for the putative involvement of ion exchange in the biofilm nutrient entrapment mechanism.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:A1995QH99200007,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DION-EXCHANGE%2BMECHANISMS%2BAND%2BTHE%2BENTRAPMENT%2BOF%2BNUTRIENTS%2BBY%2BRIVER%2BBIOFILMS%26rft.aufirst%3DC%26rft.auinit%3DC%26rft.aulast%3DFREEMAN%26rft.date%3D1995%26rft_id%3Dinfo%3Adoi%2F10.1007%252FBF00033502%26rft.epage%3D65%26rft.genre%3Darticle%26rft.issn%3D0018-8158%26rft.issue%3D1%26rft.jtitle%3DHYDROBIOLOGIA%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D61-65%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D61%26rft.stitle%3DHYDROBIOLOGIA%26rft.volume%3D297%26rft.au%3DFREEMAN%252C%2BC%26rft.au%3DCHAPMAN%252C%2BPJ%26rft.au%3DWHEATER%252C%2BHS&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0C9340pYd4oZb1ROb8FcSvP&SrcJTitle=HYDROBIOLOGIA&SrcPubType=MD_FORMAT
35,"Navel, S",Jan 2013 ,New methods for the investigation of leaf litter breakdown in river sediments,HYDROBIOLOGIA,"The breakdown rate of leaf litter buried inside river sediments (i.e., in the hyporheic zone) remains poorly known. The burial of large bags (15 x 15 cm) used in the benthic layer generates disturbances of the vertical connectivity with surface water, and thus affects the breakdown rate. We performed field and laboratory experiments to test the suitability of two leaf litter containers: small litter bags (5 x 4 cm) and perforated stainless steel cylinders (6 cm long, 1.6 cm in diameter), both introduced inside sediments using mobile mini-piezometers (1 m long, 1.7 cm or 3 cm in diameter). We compared the two containers for (i) the hydrological exchanges toward leaf litter, (ii) the impact of a benthic shredder on leaf breakdown, and (iii) the response of leaf litter breakdown to changes in sediment characteristics. The two methods give similar patterns of breakdown rates with stream sediment characteristics, but the use of perforated stainless steel cylinders provides an artificial empty volume in which invertebrates can over degrade leaf litter. Small plastic bags do not alter physico-chemical conditions around leaf litter and give lower values of breakdown rates in the hyporheic zone.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000312073300025,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DNew%2Bmethods%2Bfor%2Bthe%2Binvestigation%2Bof%2Bleaf%2Blitter%2Bbreakdown%2Bin%2Briver%2Bsediments%26rft.aufirst%3DSimon%26rft.auinit%3DS%26rft.aulast%3DNavel%26rft.date%3D2013%26rft_id%3Dinfo%3Adoi%2F10.1007%252Fs10750-012-1239-1%26rft.eissn%3D1573-5117%26rft.epage%3D312%26rft.genre%3Darticle%26rft.issn%3D0018-8158%26rft.issue%3D1%26rft.jtitle%3DHYDROBIOLOGIA%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D301-312%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D301%26rft.stitle%3DHYDROBIOLOGIA%26rft.volume%3D700%26rft.au%3DNavel%252C%2BS%26rft.au%3DPiscart%252C%2BC%26rft.au%3DMarmonier%252C%2BP&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0C9340pYd4oZb1ROb8FcSvP&SrcJTitle=HYDROBIOLOGIA&SrcPubType=MD_FORMAT
36,"Zhou, YQ",Mar-apr 2014 ,The Influence of Streambed Heterogeneity on Hyporheic Flow in Gravelly Rivers,GROUNDWATER,"Deposits of open-framework gravel occurring in gravelly streambeds can exert a significant influence on hyporheic flow. The influence was quantified using a numerical model of the hyporheic zone. The model included open-framework gravel stratasets represented with commonly observed characteristics including a volume fraction of about one-third of the streambed sediment, a hydraulic conductivity two orders of magnitude greater than other strata present, and a spatial connectivity forming preferential-flow pathways. The influence of open-framework gravel stratasets on hyporheic flow was much greater than the influence of the channel morphology including meanders, point bars, dunes, and ripples. Seventy percent of the total hyporheic exchange occurred across 30% of the channel boundary at locations of open-framework gravel stratasets. The maximum local interfacial flux rates occurred at these locations, and were orders of magnitude greater than those at other locations. The local flux rates varied by six orders of magnitude over the channel boundary. The composite flow rate through the model with open-framework gravel stratsets was an order of magnitude greater than that through an equivalent but homogeneous model.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000347978200007,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DThe%2BInfluence%2Bof%2BStreambed%2BHeterogeneity%2Bon%2BHyporheic%2BFlow%2Bin%2BGravelly%2BRivers%26rft.aufirst%3DYaoQuan%26rft.auinit%3DYQ%26rft.aulast%3DZhou%26rft.date%3D2014%26rft_id%3Dinfo%3Adoi%2F10.1111%252Fgwat.12048%26rft.eissn%3D1745-6584%26rft.epage%3D216%26rft.genre%3Darticle%26rft.issn%3D0017-467X%26rft.issue%3D2%26rft.jtitle%3DGROUNDWATER%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D206-216%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D206%26rft.stitle%3DGROUNDWATER%26rft.volume%3D52%26rft.au%3DZhou%252C%2BYQ%26rft.au%3DRitzi%252C%2BRW%26rft.au%3DDominic%252C%2BDF&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0C9340pYd4oZb1ROb8FcSvP&SrcJTitle=GROUNDWATER&SrcPubType=MD_FORMAT
37,"Dudley-Southern, M",Feb 2015 ,Temporal responses of groundwater-surface water exchange to successive storm events,WATER RESOURCES RESEARCH,"Groundwater-surface water exchange within the hyporheic zone is widely recognized as a key mechanism controlling the fate of nutrients within catchments. In gaining river systems, groundwater-surface water interactions are constrained by upwelling groundwater but there is increasing evidence that a rapid rise in river stage during storm events can result in a temporary reversal of vertical hydraulic gradients, leading to surface water infiltration into the subsurface and supply of surface-borne reactive solutes to this biogeochemically active interface. At a UK study site, using logged hydraulic heads in the surface water, riverbed, and riverbanks and logged electrical conductivity at multiple depths in the riverbed we show that storm events can lead to a temporary reversal of vertical hydraulic gradient with mixing evident up to 30 cm beneath the riverbed. Cross-channel variability is evident, with the center of the channel consistently having shorter reversals of hydraulic gradient, compared to the channel margins. The direction of shallow subsurface riverbank flow at the site is also reactive to storm events, temporarily aligning with the surface flow direction and then reverting back to preevent conditions. Such a transition of flow paths during events is also likely to lead to expansion of lateral hyporheic exchange. This study provides evidence that storm events can be a key driver of enhanced hyporheic exchange in gaining river systems, which may support nutrient reactions beyond the duration of event-driven change. Our observations demonstrate the dynamic nature of the hyporheic zone, which should be considered when evaluating its biogeochemical function.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000351401200020,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DTemporal%2Bresponses%2Bof%2Bgroundwater-surface%2Bwater%2Bexchange%2Bto%2Bsuccessive%2Bstorm%2Bevents%26rft.aufirst%3DMarina%26rft.auinit%3DM%26rft.aulast%3DDudley-Southern%26rft.date%3D2015%26rft_id%3Dinfo%3Adoi%2F10.1002%252F2014WR016623%26rft.eissn%3D1944-7973%26rft.epage%3D1126%26rft.genre%3Darticle%26rft.issn%3D0043-1397%26rft.issue%3D2%26rft.jtitle%3DWATER%2BRESOURCES%2BRESEARCH%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D1112-1126%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D1112%26rft.stitle%3DWATER%2BRESOUR%2BRES%26rft.volume%3D51%26rft.au%3DDudley-Southern%252C%2BM%26rft.au%3DBinley%252C%2BA&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0C9340pYd4oZb1ROb8FcSvP&SrcJTitle=WATER+RESOURCES+RESEARCH&SrcPubType=MD_FORMAT
38,"Miller, RL",Feb 2022 ,Reduced-complexity model of stream temperature,RIVER RESEARCH AND APPLICATIONS,"In this article, a process-based model of time-varying stream temperatures is developed. The integrated compartment-based model balances a need to account for the major physical components of the heat balance at specific sites while maintaining computational efficiency. The ability of the model to simulate instantaneous temperatures is demonstrated at six study locations in the sub-tropical, low-gradient region of Southern Louisiana, USA. The model yielded Nash-Sutcliffe efficiency (NSE) scores of 0.9 and above and an average root mean squared error (RMSE) of 1.07 degrees C for hourly water temperature over a six-month period. The parameter sensitivity analysis demonstrates the variable significance of vaporization and bed sediment conduction across the different study locations. The results show that the sediment heat exchange may have a significant seasonal effect on the energy budgets of streams where flows are a large component of the heat balance in temperate climates. The model is well-suited to serve as a simple physically based thermal impact assessment tool for streams and potentially many other types of waterbodies as well. The model also complements the widely used meteorological- and statistical-based methodologies applied in the development of tributary and headwater temperature boundary conditions for large-scale river temperature studies.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000723110900001,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DReduced-complexity%2Bmodel%2Bof%2Bstream%2Btemperature%26rft.aufirst%3DRobert%2BL.%26rft.auinit%3DRL%26rft.aulast%3DMiller%26rft.date%3D2022%26rft_id%3Dinfo%3Adoi%2F10.1002%252Frra.3909%26rft.eissn%3D1535-1467%26rft.epage%3D279%26rft.genre%3Darticle%26rft.issn%3D1535-1459%26rft.issue%3D2%26rft.jtitle%3DRIVER%2BRESEARCH%2BAND%2BAPPLICATIONS%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D267-279%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D267%26rft.stitle%3DRIVER%2BRES%2BAPPL%26rft.volume%3D38%26rft.au%3DMiller%252C%2BRL%26rft.au%3DYoung%252C%2BTJ&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0C9340pYd4oZb1ROb8FcSvP&SrcJTitle=RIVER+RESEARCH+AND+APPLICATIONS&SrcPubType=MD_FORMAT
39,"Lamontagne, S",Nov 2007 ,Estimation of hyporheic water residence time in situ using Rn-222 disequilibrium,LIMNOLOGY AND OCEANOGRAPHY-METHODS,"Radon-222 is a naturally occurring radioactive gas (half-life = 3.8 d) that is emitted by virtually all geologic materials. Stream sediment porewater tends to approach an equilibrium Rn-222 activity determined by the Rn-222 production rate of the sediments and radon half-life. However, this equilibrium may not be reached when porewaters are diluted with low Rn-222 surface waters by hyporheic exchange. Thus, the hyporheic water residence time (t(h)) can be estimated in situ based on the difference in measured hyporheic Rn-222 activity relative to Rn-222 activity in the absence of hyporheic exchange. To validate Rn-222-derived t(h) estimates, a pulse in-stream bromide injection and a continuous in-stream injection of sulfur hexafluoride (SF6) were made in a subtropical stream (Swamp Oak Creek, Australia) along a reach with a sand, gravel, and cobble streambed. The bromide injection estimated t(h) indirectly from the shape of upstream and downstream in-stream breakthrough curves, whereas the SF6 injection estimated t(h) directly by the determination of hyporheic breakthrough curves. The average t(h) obtained with Rn-222 disequilibrium (0.095 +/- 0.086 d; +/- SD) was similar to that obtained using bromide injection (0.10 +/- 0.026 d) and within the range estimated from SF6 injection (0.05-0.2 d). Unlike the commonly used in-stream breakthough curves of injected tracers, the Rn-222 disequilibrium technique is advantageous because it measures t(h) of transient storage for the hyporheic zone only. The Rn-222 disequilibrium technique is only applicable to estimate t(h) in the range of hours to days, but this is the range of interest in many hyporheic studies.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000251564700004,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DEstimation%2Bof%2Bhyporheic%2Bwater%2Bresidence%2Btime%2Bin%2Bsitu%2Busing%2BRn-222%2Bdisequilibrium%26rft.aufirst%3DSebastien%26rft.auinit%3DS%26rft.aulast%3DLamontagne%26rft.date%3D2007%26rft_id%3Dinfo%3Adoi%2F10.4319%252Flom.2007.5.407%26rft.epage%3D416%26rft.genre%3Darticle%26rft.issn%3D1541-5856%26rft.jtitle%3DLIMNOLOGY%2BAND%2BOCEANOGRAPHY-METHODS%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D407-416%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D407%26rft.stitle%3DLIMNOL%2BOCEANOGR-METH%26rft.volume%3D5%26rft.au%3DLamontagne%252C%2BS%26rft.au%3DCook%252C%2BPG&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0C9340pYd4oZb1ROb8FcSvP&SrcJTitle=LIMNOLOGY+AND+OCEANOGRAPHY-METHODS&SrcPubType=MD_FORMAT
40,"Higashino, M",Jun 2013 ,Quantifying a significance of sediment particle size to hyporheic sedimentary oxygen demand with a permeable stream bed,ENVIRONMENTAL FLUID MECHANICS,"A mechanistic model of sedimentary oxygen demand (SOD) for hyporheic flow is presented. The permeable sediment bed, e.g. sand or fine gravel, is considered with hydraulic conductivity in the range cm/s. Hyporheic pore water flow is induced by pressure fluctuations at the sediment/water interface due to near-bed turbulent coherent motions. A 2-D advection-diffusion equation is linked to the pore water flow model to simulate the effect of advection-dispersion driven by interstitial flow on oxygen transfer through the permeable sediment. Microbial oxygen uptake in the sediment is expressed as a function of the microbial growth rate, and is related to the sediment properties, i.e. the grain diameter and porosity . The model describes the significance of sediment particle size to oxygen transfer through the sediment and microbial oxygen uptake: With increasing grain diameter , the hydraulic conductivity increases so does the oxygen transfer rate, while particle surface area per volume (the available surface area for colonization by biofilms) decreases reducing the microbial oxygen uptake rate. Simulation results show that SOD increases as the hydraulic conductivity increases before a threshold has been reached. After that, SOD diminishes with the increment of the hydraulic conductivity (K).Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000318875100002,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DQuantifying%2Ba%2Bsignificance%2Bof%2Bsediment%2Bparticle%2Bsize%2Bto%2Bhyporheic%2Bsedimentary%2Boxygen%2Bdemand%2Bwith%2Ba%2Bpermeable%2Bstream%2Bbed%26rft.aufirst%3DMakoto%26rft.auinit%3DM%26rft.aulast%3DHigashino%26rft.date%3D2013%26rft_id%3Dinfo%3Adoi%2F10.1007%252Fs10652-012-9262-3%26rft.epage%3D241%26rft.genre%3Darticle%26rft.issn%3D1567-7419%26rft.issue%3D3%26rft.jtitle%3DENVIRONMENTAL%2BFLUID%2BMECHANICS%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D227-241%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D227%26rft.stitle%3DENVIRON%2BFLUID%2BMECH%26rft.volume%3D13&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0C9340pYd4oZb1ROb8FcSvP&SrcJTitle=ENVIRONMENTAL+FLUID+MECHANICS&SrcPubType=MD_FORMAT
